,abstract,link,reference,title,year
339,Page 1. 1 ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA DE TELECOMUNICACIÓNUNIVERSIDAD POLITÉCNICA DE CARTAGENA PROYECTO FIN DE CARRERA DISEÑO EIMPLEMENTACIÓN DE UN SERVICIO DE VIDEO STREAMING USANDO JAVA Y CORBA … ,http://repositorio.upct.es/handle/10317/122,P Zamora Prade - 2008 - repositorio.upct.es,Diseño e implementación de un servicio de vídeo streaming usando Java y Corba,2008
340,… SENDER_Tspecに従うかまたは、受信者が希望するフ ローの品質をFLOWSPEC2]に記述しResv_msg[2 を用いて送信者側に向けて送り、Resv_msgを受信し たルータはResv_msgに記述されたに 従って資源予約を行ない受信者が希望したフローに対 する品質を保証する(図1参照 … ,https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=35168&item_no=1&page_id=13&block_id=8,"後藤幸功， 長野央， 荒木啓二郎 - 情報処理学会研究報告マルチ …, 1998 - ipsj.ixsq.nii.ac.jp",RSVP を用いた VoD 配送システムモデルの提案,1998
341,,,"Y Bernet, J Stewart, R Yavatkar, D Andersen, C Tai…",,
342,"… s) 32 Generalized label(s) for the incoming interface, locally allocated Outgoing_Label(s) 32Generalized label(s) for the outgoing interface, received from downstream LSR Signal_Type8 Signal Type in SENDER_TSPEC object within Path message or  object within … ",http://www.ece.virginia.edu/~mv/research/hwsig/papers/procedures.pdf,"H Wang, ,  - 2002 - ece.virginia.edu",Detailed description of GMPLS RSVP-TE signaling procedures for hardware implementation,2002
343,"… 1 1 Smaa, d= E.# BjS;(T PAR,(-}) Page 335. 338 Part Nine Multimedia Applications FlowspeciFlowspecz , t *, OO … The flow specification () for a stream is composed ofa traffic specification (TSpec) and a QoS requirements specification (RSpec) … ",https://books.google.nl/books?hl=nl&lr=&id=vcnTBwAAQBAJ&oi=fnd&pg=PA333&dq=%22flowspec%22&ots=PaHqxsAVQZ&sig=997JcMIPCMCl4aj1q1QdYep68KI,"A Youssef, H Abdel-Wahab,  - … (PICS'98) 25–28 May 1998 …, 2013 - books.google.com",Inter-Stream Adaptation Algorithm for Multimedia,1998
344,"… o IPv6 [ID.ietf-idr-flow-spec-v6], o MAC address for L2VPN [ID.ietf-idr--l2vpn], o NV03encapsulation [ID.ietf-idr--nvo3], Raszuk, et al … Page 6. Internet-Draft RFC5575bis June2016 o and MPLS ([ID.ietf-idr--mpls-match], [ID.ietf-idr-bgp--label]) … ",https://pdfs.semanticscholar.org/3ea6/05bd91d905eabca8858b5fce428f949e85b7.pdf,"J Mauch, NTT America, B Greene, S Hares - 2016 - pdfs.semanticscholar.org","IDR Working Group R. Raszuk Internet-Draft Bloomberg LP Intended status: Standards Track J. McPherson Expires: December 26, 2016 Verisign",2016
345,"… The scheduler 218 uses various information to schedule packets from the queues.This information may include occupancy statistics,  information configuredvia an administrative interface, and feedback from switch function … ",https://patents.google.com/patent/US7412536B2/en,"NC Oliver, D Gish, G Lebizay, H Mitchel… - US Patent …, 2008 - Google Patents",Method and system for a network node for attachment to switch fabrics,2008
346,"… along the path. Typically, RSVP (Resource Reservation Protocol) [2] is used for this.When an application wants to make a resource reservation to have a desired QoS,it must specify  parameters. These parameters are … ",https://ieeexplore.ieee.org/abstract/document/765372/,", T Hirvi, P Kivimaki - 1999 IEEE International …, 1999 - ieeexplore.ieee.org",Measurements about the quality of controlled-load service,1999
347,"… ria d e lla I nfo rm az io ne IntServ architecture (1) • RSVP protocol • : burst and rateof the flow • ie, its token bucket arrival curve • Path message • Includes  and requireddelay bound • Collects node latencies at each hop PATH L1 PATH L1+L2 PATH … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.188.5680&rep=rep1&type=pdf, - Citeseer,Worst-case Analysis of Networks Using Network Calculus,
348,"… filterStyle, adaptMode); (iii)  (viz … If the admission control test is successful, WFSdetermines the additional percentage of the residual bandwidth made available Bwfs to meetany enhancement requirements in the : N B,:,(o = W:o~,o).(Bo,~I. Z BL ..) 9 (4) j=l ~1) … ",https://link.springer.com/chapter/10.1007/BFb0019257,", , C Aurrecoechea - International Workshop on …, 1995 - Springer",Dynamic QoS management for scalable video flows,1995
349,… さらに、 その中の最悪値に合わせてグループ全体のデータ転送 が制御される。 また ST-IIでは、転送サービスの保証量である QOS(Quality of Service)を反映した予約資源量は、遅延時間とその変化量・パケットサイズ・転送レート 値を  として指定することで確保される … ,https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=42775&item_no=1&page_id=13&block_id=8,"尾上裕子 - 情報処理学会研究報告グループウェアとネットワーク …, 1994 - ipsj.ixsq.nii.ac.jp",QOS に基づくマルチキャスト通信,1994
350,"… The integrated services working group from the IETF, bases all reservation on a general [19] … The negotiation of the  between the application and the network. •• The internalnetwork configuration from end to end, for the submitted  … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.55.3013&rep=rep1&type=pdf,"OJ Huber - Proceedings of IBC Intelligent Agents Conference, 1997 - Citeseer",Multimedia services based on agents,1997
351,"… IntServ is implemented through four components: the signaling protocol (RSVP), the admissioncontrol routine, the classifier and the packet scheduler. To declare its resource requirements,an application must specify the desired QoS parameters in a list called . Page 4 … ",http://scientificbulletin.upb.ro/rev_docs_arhiva/full68466.pdf,"ND Constantinescu - University"" Politehnica"" of Bucharest …, 2011 - scientificbulletin.upb.ro",TELECOMMUNICATIONS AND INFORMATICS SYSTEMS' ROLE IN SECURITY ASSURANCE FOR EMERGENCY SITUATIONS. USAGE OF THE ALL-IP …,2011
352,"… The architectural solution includes a novel flow com- putation element and two MicroFlow trafficsteering mechanisms, the former of which is compatible with legacy equipments exploiting Flowspecification extensions for Border Gateway Protocol (BGP ) [11], and the … ",https://ieeexplore.ieee.org/abstract/document/8384423/," - IEEE/OSA Journal of Optical Communications and …, 2018 - ieeexplore.ieee.org",Network service chaining using segment routing in multi-layer networks,2018
353,… E. Flow Specification We are proposing a  that includes the maximum and minimumbandwidth requirement of the application … A similar  definition has also been usedin INSIGNIA[11] which supports QoS in mobile ad-hoc networks … ,http://www.academia.edu/download/39548659/M-YESSIR_A_Low_Latency_Reservation_Proto20151030-5750-1voaorj.pdf,"H Khosravi, D Reininger, ,  - GI Jahrestagung (1), 2001 - academia.edu",M-YESSIR: A Low Latency Reservation Protocol for Mobile-IP Networks.,2001
354,"… 1, step 1 to 6 in solid line). The receiver will than generates and transmits a reservation messageusing the  included in the path message received. Using the , the reservationmessage will be guided along the reverse route of the path message to the ]1[ MH … ",https://ieeexplore.ieee.org/abstract/document/1613656/,"KH Kwong, PL Hiew - 2006 1st International Symposium on …, 2006 - ieeexplore.ieee.org",A Seamless Handover Scheme for RSVP over 3G Networks,2006
355,"US7039039B2 - QoS support method in a high-rate packet data system - Google Patents.QoS support method in a high-rate packet data system. Download PDF Info. Publicationnumber US7039039B2. US7039039B2 US10/888,971 … ",https://patents.google.com/patent/US7039039B2/en,"DJ Cheong, Y Chang, JH Song, NH Lim - US Patent 7,039,039, 2006 - Google Patents",QoS support method in a high-rate packet data system,2006
356,"… Specifically, information for the RSVP_HOP,SENDER_TEMPLATE, SENDER_TSPEC, ADSPECobjects can be extracted from the node's path state, while information for the ,FILTER_SPEC, CONFIRM, STYLE and SCOPE objects can be found in the node's … ",http://www.rfc-editor.org/rfc/pdfrfc/rfc2745.txt.pdf,", B Braden, S Vincent,  - 1999 - rfc-editor.org",RSVP diagnostic messages,1999
357,… Additionally the  identifying the routing for communications between the media server1 and the media client 2 is also modified so that the RIU 7 and the TIU 11 interpret fields in the as a descriptor for a transport resource between the gateways they control … ,https://patents.google.com/patent/US9100690B2/en,"L Casey - US Patent 9,100,690, 2015 - Google Patents",Mechanism to divert an IP flow over a non-IP transport,2015
358,"… Predictive Resv message: Transport the Flow Descriptors including  and Filterspecfor Predictive Reservation … After merging the reservations, the effective  is carried in thereservation message and the combined reservation message is forwarded upstream … ",https://ieeexplore.ieee.org/abstract/document/832519/,"WT Chen, LC Huang - … Annual Joint Conference of the IEEE …, 2000 - ieeexplore.ieee.org",RSVP mobility support: A signaling protocol for integrated services Internet with mobile hosts,2000
359,"… TE protocol sequentially configures the passband of filters along the path using the same (n,m).In particular, the requested effective frequency slot is included within the RSVP-TE TSpec andthe reserved effective frequency slot is mapped into the RSVP-TE  [7]. The … ",https://ieeexplore.ieee.org/abstract/document/6876271/,", , … - 2014 16th …, 2014 - ieeexplore.ieee.org",Exploiting differentiated filter configuration in fixed and flex-grid optical networks,2014
360,,,P Sarolahti - 2000,,2000
361,"… A flow specification or  is the means by which applications and hosts negotiate with thenetwork for resources (eg, bandwidth) … It is simply the data structure used to describe the requestedquality of service. Each  is intended to characterize a unidirectional flow … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.44.6466&rep=rep1&type=pdf, - Citeseer,HP BISL,
362,… nerhalb des Komponentengeflechts bzw. innerhalb des Netzwerks zu verbreiten. Auf derTransportebene werden innerhalb der Transport-  (TFS) medienunabhän- gigeParameter (T-QoS) entlang des Netzwerkpfads (siehe zB die  von ST-II [24]) propa … ,https://www.degruyter.com/view/j/itit.1997.39.issue-4/itit.1997.39.4.26/itit.1997.39.4.26.xml,"W Fiederer, G Dermler,  - it-Information Technology, 1997 - degruyter.com",Dienstgüte-Management im Systemkonzept CINEMA,1997
363,"… The UE sends out the specific QoS requirements of a service to the network, eg,via  [3]. The network and the user then negotiate, based on availablenetwork resources, to reach a Service Level Agreement (SLA) … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.449.7439&rep=rep1&type=pdf," - Proceedings of the European Wireless' 02, 2002 - Citeseer",Local and global QoS-aware Token Bucket parameters determination for traffic conditioning in 3rd generation wireless networks,2002
364,"… The  structures can be specified independently of the underlying service providerand related network, ie, when using TCP/IP as well as ATM … The support of the structures was quite different using interface cards of different vendors … ",https://ieeexplore.ieee.org/abstract/document/786894/,"S Dresler, R Lisak, H Ritter… - IEEE ATM Workshop'99 …, 1999 - ieeexplore.ieee.org",Native ATM interfaces in C and Java: implementation and experiences,1999
365,… The QoS requirements of flows are expressed through the use of a sender tspec and a object — similar to the IETF IntServ working group model … Service-specific rules describe howchild node flowspecs are aggregated into the parent node  … ,http://ra.adm.cs.cmu.edu/anon/home/ftp/usr/ftp/1998/CMU-CS-98-150.pdf,"P Chandra, ,  - 1998 - ra.adm.cs.cmu.edu",Beagle: A Resource Allocation Protocol for Advanced Services Internet,1998
366,"… module in adapting to availability of resources or changes in application requirements. The owspeci cation () for a stream is composed of a tra c speci cation (TSpec) … The of a stream de nes a degradation path, as shown in Figure 2, where the … ",https://pdfs.semanticscholar.org/af77/a01b1db09825d59563fc877480e107c9f024.pdf,"A Youssef, H Abdel-Wahab… - TR_97_37, Old …, 1997 - pdfs.semanticscholar.org",Inter-Stream Adaptation over Group Reservations,1997
367,"Page 1. Internet Engineering Task Force (IETF) O. Gonzalez de Dios, Ed. Request for Comments:7698 Telefonica I+D Category: Informational R. Casellas, Ed. ISSN: 2070-1721 CTTC F. ZhangHuawei X. Fu Stairnote D. Ceccarelli Ericsson I. Hussain Infinera November 2015 … ",http://www.rfc-editor.org/info/rfc7698,", , F Zhang, X Fu, … - 2015 - rfc-editor.org",Framework and requirements for GMPLS-based control of flexi-grid dense wavelength division multiplexing (DWDM) networks,2015
