,abstract,link,reference,title,year
283,DDOS attacks generate flooding traffic from multiple sources towards selected nodes which may be targets of opportunity or targets of choice. The latter reflects service level attacks aimed to disrupt services. Array of schemes have been proposed for defense against DDOS …,https://link.springer.com/chapter/10.1007/978-3-540-77086-2_21,"A Sardana, RC Joshi - International Conference on Information Systems …, 2007 - Springer",Simulation of dynamic honeypot based redirection to counter service level DDoS attacks,2007
284,"Although there are different tools and technologies available to prevent attacks on privacy when online applications are used, few tools are available for detection of actions that violate privacy agreements. The loss of privacy when third parties obtain email addresses of …",http://www.scss.tcd.ie/publications/tech-reports/reports.03/TCD-CS-2003-39.pdf,", A Lambert, … - … of Computer Science …, 2003 - scss.tcd.ie",PR3 email ,2003
285,"Given the sophisticated nature of cyber attacks, existing passive defensive techniques may soon deemed to be inadequate to protect network and data assets at a satisfactory level. On the other hand, active defenses are promising techniques that are based on a proactive …",https://dl.acm.org/citation.cfm?id=2802021,"A Christoforou, … - Proceedings of the 19th …, 2015 - dl.acm.org",Honeycy: A configurable unified management framework for open-source honeypot services,2015
286,"Organizations conduct transactions, provide services, store data, and transmit communications through an increasingly complex series of networks. Securing these networks requires layers of sophisticated safeguards against intrusion. Intelligence …",https://books.google.nl/books?hl=nl&lr=&id=XD7QCwAAQBAJ&oi=fnd&pg=PA355&dq=%22honeypot%22&ots=myt2OaYIxC&sig=new7E3HfYQMwVtuPCfM4bVYCN-k,"A Brown, T Andel - … Conference on Cyber Warfare and Security …, 2016 - books.google.com",What's in your honeypot ?,2016
287,,,"L Oudot - Securityfocus http://www. securityfocus. com/infocus …, 2004",,2004
288,"The scale-free networks perform obvious frangibility under intentional attack. In order to study the invulnerability of scale-free networks under intentional attack, we bring forwards to applying"" "" which is a new technology of Internet security to scale-free networks …",https://ieeexplore.ieee.org/abstract/document/4681109/,"N Zhao, X Zhang - 2008 4th International Conference on …, 2008 - ieeexplore.ieee.org","The Model of the Invulnerability of Scale-Free Networks Based on"" honeypot """,2008
289,,,"I Alberdi, E Alata, V Nicomette, … - Proceedings of the IEEE …, 2007",,2007
290,"With the growing sophistication of computer worms, information security has become a prime concern for individuals, community and organizations. Traditional signature based IDS, though effective for known attacks but failed to handle the unknown attack promptly …",https://ieeexplore.ieee.org/abstract/document/6514213/,",  - 2013 3rd IEEE International Advance …, 2013 - ieeexplore.ieee.org",based signature generation for defense against polymorphic worm attacks in networks,2013
291,"… We applied the classification scheme to classify seven distinctly different honeypots: Google Hack, Honeyclient, Honeyd, Honeynet, Honeytrap, KFSensor, and a network telescope … Theoverall classification provided insight into current  technology … ",http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.61.5339,"C Seifert, ,  - 2006 - Citeseer",Taxonomy of honeypots,2006
292,"Computer system security is one of the most popular and the fastest evolving Information Technology (IT) areas. Protection of information access, availability and data integrity represents the basic security characteristics desired on information sources. Any disruption …",https://ieeexplore.ieee.org/abstract/document/6480993/,"L Vokorokos, P Fanfara… - 2013 IEEE 11th …, 2013 - ieeexplore.ieee.org",Sophisticated honeypot mechanism-the autonomous hybrid solution for enhancing computer system security,2013
293,"For the sake of improving the development of anti-, the recognition principle and methods on how to detect the low-interaction and the high-interaction are introduced, analysis of the design idea and realization of the mechanism are proposed …",http://en.cnki.com.cn/Article_en/CJFDTotal-XDDJ200915030.htm,"X Cheng, B Yang - Modern Electronics Technique, 2009 - en.cnki.com.cn",Anti-honeypot based on honeypot characteristic,2009
294,"It is no secret that nowadays cloud computing is becoming popular with large companies, mainly because they can share valuable resources in a cost effective way. This is just the beginning of the cloud computing, an independent research firm “Forrester Research” …",http://www.soc.napier.ac.uk/~bill/honeypot.pdf,"B Jacob - 2011 submitted School of computingEdinburgh Napier …, 2011 - soc.napier.ac.uk",Automatic XSS detection and Snort signatures/ACLs generation by the means of a cloud-based honeypot system,2011
295,"利用(蜜罐) 技术设计了一种新的网络入侵检测系统. 技术是入侵检测技术的一个重要发展方向, 已经发展成为诱骗攻击者的一种非常有效而实用的方法, 不仅可以转移入侵者的攻击, 保护主机和网络不受入侵, 而且可以为入侵的取证提供重要的 …",http://manu50.magtech.com.cn/dzkjdx/CN/article/downloadArticleFile.do?attachType=PDF&id=1845,"郑君杰， 肖军模， 刘志华， 王晓蕾… - 电子科技大学 …, 2007 - manu50.magtech.com.cn",基于 honeypot 技术的网络入侵检测系统,2007
296,"Dionaea is a low interaction that detects malware attack from the emulated ports. In this paper, we demonstrated that it is possible to design, install, configure and run Dionaea on Raspberry Pi, a microcomputer powered by ARM processor. Since Dionaea …",https://www.researchgate.net/profile/Charles_Lim3/publication/271825880_Development_of_Distributed_Honeypot_Using_Raspberry_Pi/links/56aad89908aed814bde6ca8d/Development-of-Distributed-Honeypot-Using-Raspberry-Pi.pdf,", M Marcello, A Japar, J Tommy… - … Technology and System, 2014 - researchgate.net",Development of Distributed honeypot Using Raspberry Pi,2014
297,"It describes a unique solution of security: the technology of de ception which includes and Honeynet. and Honeynet are importa nt for learning the tools, tactics and motives of blackhat community. In accord ance with the theory and technology of …",http://en.cnki.com.cn/Article_en/CJFDTotal-JSLG200201020.htm,"Y YOU, J BI, R ZOU - Journal of Jiangsu University of Science and …, 2002 - en.cnki.com.cn",Analysis and Realization of honeypot and Honeynet [J],2002
